date,stu,stu_vintage,stu_z_score,stu_delta,months_of_consumption,settle,fwd_12m,stu_stress
2024-06-30,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,228.9499969482422,306.75,1.0
2024-07-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,229.1999969482422,295.79998779296875,1.0
2024-08-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,248.1999969482422,396.8500061035156,1.0
2024-09-30,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,270.25,374.8500061035156,1.0
2024-10-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,245.8999938964844,392.0499877929687,1.0
2024-11-30,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,321.6499938964844,413.0,1.0
2024-12-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,319.75,348.75,1.0
2025-01-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,377.8500061035156,,1.0
2025-02-28,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,379.0499877929687,,1.0
2025-03-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,379.75,,1.0
2025-04-30,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,413.6000061035156,,1.0
2025-05-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,342.45001220703125,,1.0
2025-06-30,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,306.75,,1.0
2025-07-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,295.79998779296875,,1.0
2025-08-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,396.8500061035156,,1.0
2025-09-30,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,374.8500061035156,,1.0
2025-10-31,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,392.0499877929687,,1.0
2025-11-30,12.81431756918043,14.10298638559508,-2.1164666556410054,-1.8575241800804,1.6923583662714097,413.0,,1.0
2025-12-31,14.049429548192945,12.81431756918043,-1.9686137746740195,-1.288668816414651,1.5377181083016516,348.75,,0.9921534436685049
