date,settle,price_pos,buy_signal,trailing_yoy,fwd_6m,fwd_12m,fwd_18m,fwd_24m
2014-01-31,125.19999694824219,0.5102260173375333,0.48977398266246674,-0.14800953012377838,0.5579074105919644,0.29313097318535886,0.00039938540716155657,-0.07068689049393262
2014-02-28,179.8000030517578,1.0,0.0,0.26042769537187493,0.08870965894061067,-0.23943271591249804,-0.3295328086448591,-0.3734705249507081
2014-03-31,177.89999389648438,0.7378077416211862,0.26219225837881377,0.2971199548922807,0.08684661459865617,-0.25295110479983707,-0.3178751959669449,-0.28358627700458383
2014-04-30,203.0500030517578,0.9152772045512588,0.08472279544874117,0.5046314015822781,-0.07411968887250664,-0.32750553558499096,-0.40433393188666034,-0.40482641389906204
2014-05-31,177.5,0.684993259039509,0.31500674096049097,0.39708772716589236,0.05154926138864435,-0.2892957660513864,-0.3414084421077245,-0.3152112504126321
2014-06-30,173.0,0.6444344476490118,0.3555655523509882,0.44166666666666665,-0.036994184372742045,-0.24479772314170878,-0.2676300754436868,-0.1670519878409501
2014-07-31,195.0500030517578,0.8431726509681526,0.15682734903184736,0.64460375684,-0.16995646570934353,-0.3578569698008972,-0.4034863027238874,-0.25044863029585773
2014-08-31,195.75,0.8494817719009701,0.15051822809902993,0.7462087659634533,-0.301404853128991,-0.384163458228568,-0.4245210650018958,-0.2546615892899904
2014-09-30,193.35000610351562,0.827850460837447,0.17214953916255304,0.7005278038092757,-0.3126455148631728,-0.37238171893745486,-0.34083272342899196,-0.2161882685919283
2014-10-31,188.0,0.7184385746262547,0.2815614253737453,0.7836811885988473,-0.2736701965332031,-0.3566489524029671,-0.3571808591802069,-0.12686173459316819
2014-11-30,186.64999389648438,0.6974248728887122,0.30257512711128776,0.6929704661812641,-0.32413605330283923,-0.373694051173067,-0.3487811035280872,-0.20975084477204353
2014-12-31,166.60000610351562,0.5026979378541888,0.4973020621458112,0.5049684796415082,-0.21578637989181093,-0.23949584449884043,-0.1350540166608385,-0.17737096019910792
2015-01-31,161.89999389648438,0.4111874033971847,0.5888125966028153,0.29313097318535886,-0.22637427596147808,-0.28134649252357,-0.09697342520148855,-0.07628160166962639
2015-02-28,136.75,0.0023432568212694133,0.9976567431787305,-0.23943271591249804,-0.1184643286891568,-0.1762339924981433,0.06691037584266457,0.028884804009083664
2015-03-31,132.89999389648438,0.06952424799609733,0.9304757520039026,-0.25295110479983707,-0.0869074187569907,-0.041008255820441764,0.14033115133022434,0.048156579753181994
2015-04-30,136.5500030517578,0.10768430432839149,0.8923156956716085,-0.32750553558499096,-0.11424390886027747,-0.11497623014834935,0.2021236926246357,-0.04027828544181933
2015-05-31,126.1500015258789,0.021461406955606978,0.9785385930443931,-0.2892957660513864,-0.07332540537546028,-0.03646451382069493,0.1692429505816635,0.02536666301173418
2015-06-30,130.64999389648438,0.0674500915917281,0.9325499084082719,-0.24479772314170878,-0.030233426198028157,0.10294690268173956,0.04898591239387473,-0.050516579816726304
2015-07-31,125.25,0.04918839449308544,0.9508116055069146,-0.3578569698008972,-0.07105789641420279,0.16726544469654447,0.19401200041323596,0.11177644710578849
2015-08-31,120.55000305175781,0.033381023420242226,0.9666189765797578,-0.384163458228568,-0.06553298486842063,0.21028610703429518,0.16715050507160112,0.06304430238349745
2015-09-30,121.3499984741211,0.07625168691289229,0.9237483130871077,-0.37238171893745486,0.050267808412226556,0.248866954737351,0.14791928144494126,0.055212234543748684
2015-10-31,120.94999694824219,0.09316030203044452,0.9068396979695554,-0.3566489524029671,-0.000826775333974461,0.3571723690636275,0.08350563338862838,0.03431171253071463
2015-11-30,116.9000015258789,0.0615284937609444,0.9384715062390556,-0.373694051173067,0.039777600215424425,0.26176217343630204,0.10650132091641229,0.08041061935998317
2015-12-31,126.69999694824219,0.21428564205286216,0.7857143579471378,-0.23949584449884043,0.1373323565460025,0.08168907934341685,-0.020915500870666293,-0.003946330008233967
2016-01-31,116.3499984741211,0.08482141701542759,0.9151785829845724,-0.28134649252357,0.2565534926135853,0.2853459820630866,0.19681995553246523,0.04727116520954078
2016-02-29,112.6500015258789,0.03034691034865673,0.9696530896513432,-0.1762339924981433,0.2951619344893395,0.2490012875492007,0.13759424909590146,0.07456725621037119
2016-03-31,127.44999694824219,0.4580924616507144,0.5419075383492856,-0.041008255820441764,0.18909381467700404,0.09297768840534326,0.0047077765232061974,-0.07296975790544769
2016-04-30,120.8499984741211,0.3078203463923368,0.6921796536076632,-0.11497623014834935,0.35829537417524726,0.08440219037173557,0.03516756353877892,-0.001654918914086867
2016-05-31,121.55000305175781,0.38417003827952745,0.6158299617204726,-0.03646451382069493,0.21349235949580603,0.06417114649052258,0.03907856750918692,0.017688143500653508
2016-06-30,144.10000610351562,1.0,0.0,0.10294690268173956,-0.04892437719047271,-0.1391395017523781,-0.12421935043094168,-0.2262318162575031
2016-07-31,146.1999969482422,0.8940567023631604,0.10594329763683963,0.16726544469654447,0.022913858915480034,-0.04753759981747896,-0.16655266061832752,-0.24828998755187548
2016-08-31,145.89999389648438,0.8863046864388219,0.11369531356117812,0.21028610703429518,-0.0356408304713951,-0.12165867541155329,-0.17032208282584005,-0.327621641000734
2016-09-30,151.5500030517578,0.8887653060999336,0.11123469390006635,0.248866954737351,-0.08083140714828185,-0.1550643320803775,-0.2203893160891065,-0.3239855170886855
2016-10-31,164.14999389648438,0.9749535052820463,0.025046494717953727,0.3571723690636275,-0.2016447887631354,-0.237892152752615,-0.26500148637250187,-0.31343282888385227
2016-11-30,147.5,0.5721115085420636,0.4278884914579364,0.26176217343630204,-0.12305080607786012,-0.14372879286943852,-0.1613559528932733,-0.30000000000000004
2016-12-31,137.0500030517578,0.4055777128816627,0.5944222871183373,0.08168907934341685,-0.09485588989801386,-0.07916822956521974,-0.1864283289516505,-0.25684059681737625
2017-01-31,149.5500030517578,0.5990299013026589,0.4009700986973411,0.2853459820630866,-0.06887330552706894,-0.1852223604973784,-0.2651287242846556,-0.2918756311276842
2017-02-28,140.6999969482422,0.4559417003297477,0.5440582996702523,0.2490012875492007,-0.08919689640344808,-0.1396588082636051,-0.30277185073281776,-0.3233830915912358
2017-03-31,139.3000030517578,0.37130047972805147,0.6286995202719485,0.09297768840534326,-0.08076094582582305,-0.15183058910645164,-0.2645370085873133,-0.3216080550630863
2017-04-30,131.0500030517578,0.2233184371991436,0.7766815628008564,0.08440219037173557,-0.045402551996025386,-0.0793590330690146,-0.14002293533917998,-0.2991225003036039
2017-05-31,129.35000610351562,0.15174368687413442,0.8482563131258656,0.06417114649052258,-0.02357945812014084,-0.04368000687028861,-0.20177815904104734,-0.19134137194850775
2017-06-30,124.05000305175781,0.17405590328384626,0.8259440967161538,-0.1391395017523781,0.017331671451771946,-0.10116890562688285,-0.1789601292341294,-0.1273680182431396
2017-07-31,139.25,0.42364530662018374,0.5763546933798163,-0.04753759981747896,-0.12495512765442662,-0.21077198186083368,-0.23949729604395753,-0.28438059945508865
2017-08-31,128.14999389648438,0.2413792239466238,0.7586207760533762,-0.12165867541155329,-0.055403754841078734,-0.23449080650473342,-0.25712055027375325,-0.26960590766997383
2017-09-30,128.0500030517578,0.23973733840155564,0.7602626615984444,-0.1550643320803775,-0.07731355946846263,-0.199921948406109,-0.26200704609274317,-0.21007419667929195
2017-10-31,125.0999984741211,0.1912972048358077,0.8087027951641923,-0.237892152752615,-0.035571518805116,-0.09912071684352608,-0.26578737334579816,-0.1850519728876563
2017-11-30,126.30000305175781,0.30631721187894084,0.6936827881210592,-0.14372879286943852,-0.020585954399780504,-0.1825019991671093,-0.17181317540225272,-0.06136183541360685
2017-12-31,126.19999694824219,0.30393327598404646,0.6960667240159535,-0.07916822956521974,-0.11648175359521629,-0.19294769463510875,-0.14223452759356192,0.02773375661360311
2018-01-31,121.8499984741211,0.22764226129408557,0.7723577387059144,-0.1852223604973784,-0.098071375444294,-0.13089862247006678,-0.18219119594783661,-0.15757076067850706
2018-02-28,121.05000305175781,0.24877267902853217,0.7512273209714678,-0.1396588082636051,-0.18959111110326776,-0.213548165649057,-0.2267658313556573,-0.09045852376356223
2018-03-31,118.1500015258789,0.159592701686757,0.840407298313243,-0.15183058910645164,-0.13288196677845898,-0.20016928667325273,-0.14388489022809214,0.011849356815896828
